EsCoMG1655.locus.tag	Gene	Product	EnClNCTC9394.NPEQ	KlPnEcl8.NPEQ	KlPnRH201207.NPEQ	CiRoICC168.NPEQ	SaTySL1344.NPEQ	SaTySL3261.NPEQ	SaTyD23580.NPEQ	SaTyA130.NPEQ	SaEnP125109.NPEQ	SaTyTy2.NPEQ	EsCoEC958.NPEQ	EsCoST131.NPEQ	EsCoCS17.NPEQ	EsCoH10407.NPEQ	EsCoBW25113.NPEQ	EsCoMG1655.NPEQ	EnClNCTC9394.locus.tag	KlPnEcl8.locus.tag	KlPnRH201207.locus.tag	CiRoICC168.locus.tag	SaTySL1344.locus.tag	SaTySL3261.locus.tag	SaTyD23580.locus.tag	SaTyA130.locus.tag	SaEnP125109.locus.tag	SaTyTy2.locus.tag	EsCoEC958.locus.tag	EsCoST131.locus.tag	EsCoCS17.locus.tag	EsCoH10407.locus.tag	EsCoBW25113.locus.tag	path_id	path_name
b1054	lpxL	lauryl-acyl carrier protein (ACP)-dependent acyltransferase	-0.0878439227191621	-0.25932495916027	-0.229478747318178	0.79085494130586	3.39835830952799	2.99573570387753	2.04849543090558	2.31639393156368	3.00479372778898	0.799515820727332	3.49498424623669	1.88902454779331	3.03358336011965	3.05436413246002	1.33342899154978	0	ENC_15870	BN373_16821	ERS227112_03545	ROD_11131	SL1344_1092	SL3261_1092	STMMW_11631	STM_MW11631	SEN1893	t1765	EC958_1248	NCTC13441_02858	CS17_01192	ETEC_1118	BW25113_1054	eco01100	Metabolic pathways 
b1054	lpxL	lauryl-acyl carrier protein (ACP)-dependent acyltransferase	-0.0878439227191621	-0.25932495916027	-0.229478747318178	0.79085494130586	3.39835830952799	2.99573570387753	2.04849543090558	2.31639393156368	3.00479372778898	0.799515820727332	3.49498424623669	1.88902454779331	3.03358336011965	3.05436413246002	1.33342899154978	0	ENC_15870	BN373_16821	ERS227112_03545	ROD_11131	SL1344_1092	SL3261_1092	STMMW_11631	STM_MW11631	SEN1893	t1765	EC958_1248	NCTC13441_02858	CS17_01192	ETEC_1118	BW25113_1054	eco00540	Lipopolysaccharide biosynthesis 
b1084	rne	endoribonuclease; RNA-binding protein;RNA degradosome binding protein	1.18926721541359	2.74344413762859	3.00156784442801	1.8076584082097	3.58343590270059	3.14782247315231	2.16105770512892	2.7735684317368	4.88359873453189	2.72924841288095	2.29257198277092	2.69753228299101	1.32196126397666	1.88061547671718	2.30939398727164	7	ENC_183added	BN373_16971	ERS227112_03560	ROD_11461	SL1344_1122	SL3261_1122	STMMW_11931	STM_MW11931	SEN1863	t1734	EC958_1279	NCTC13441_02828	CS17_01222	ETEC_1149	BW25113_1084	eco03018	RNA degradation 
b1098	tmk	thymidylate kinase	2.35930364188438	2.50612011503636	2.27602367665295	2.70565883589852	3.09246259147531	1.92187526606224	2.0664710546443	1.57278895718952	2.18358527393374	2.09379218990664	2.08279870706506	2.19742370762572	3.40918286420737	1.88813913807859	1.76739228083782	7	ENC_15400	BN373_17101	ERS227112_03574	ROD_11601	SL1344_1137	SL3261_1137	STMMW_12091	STM_MW12091	SEN1849	t1720	EC958_1294	NCTC13441_02814	CS17_01236	ETEC_1163	BW25113_1098	eco01100	Metabolic pathways 
b1098	tmk	thymidylate kinase	2.35930364188438	2.50612011503636	2.27602367665295	2.70565883589852	3.09246259147531	1.92187526606224	2.0664710546443	1.57278895718952	2.18358527393374	2.09379218990664	2.08279870706506	2.19742370762572	3.40918286420737	1.88813913807859	1.76739228083782	7	ENC_15400	BN373_17101	ERS227112_03574	ROD_11601	SL1344_1137	SL3261_1137	STMMW_12091	STM_MW12091	SEN1849	t1720	EC958_1294	NCTC13441_02814	CS17_01236	ETEC_1163	BW25113_1098	eco00240	Pyrimidine metabolism 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco00240	Pyrimidine metabolism 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco03030	DNA replication 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco01100	Metabolic pathways 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco03430	Mismatch repair 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco00230	Purine metabolism 
b1099	holB	DNA polymerase III, delta prime subunit	3.06104785394086	3.26745991914805	1.8851623658312	2.69886144266313	3.74730146006719	2.28092674201471	2.59590278776842	2.19235040325713	5.13629949344327	2.66783277181713	3.33712836642758	2.17699581724988	4.28033500258049	2.41031092657341	1.25555894421721	7	ENC_15390	BN373_17111	ERS227112_03575	ROD_11611	SL1344_1138	SL3261_1138	STMMW_12101	STM_MW12101	SEN1848	t1719	EC958_1295	NCTC13441_02813	CS17_01237	ETEC_1164	BW25113_1099	eco03440	Homologous recombination 
b1116	lolC	lipoprotein-releasing system transmembrane protein	3.43583852938172	3.01288044132208	3.38456208167766	3.99203480468927	4.10976422230376	3.31369153692503	3.41513215944261	1.52692178901555	2.41854404089188	2.47844750489522	4.01639634426184	3.5112703019936	2.35846530518189	4.22869890947108	2.66223060229131	7	ENC_15220	BN373_17271	ERS227112_03591	ROD_11831	SL1344_1154	SL3261_1154	STMMW_12261	STM_MW12261	SEN1832	t1703	EC958_1313	NCTC13441_02796	CS17_01254	ETEC_1181	BW25113_1116	eco02010	ABC transporters 
b1117	lolD	outer membrane-specific lipoprotein transporter subunit	2.52427844456801	2.40564056628417	2.46803489606412	3.00571213440686	2.49161570751013	2.48381348497665	2.38337320601834	1.55932480893892	2.62271518817411	2.13803399418812	1.92351682840151	2.50672036227504	2.68994704872057	3.2338997724813	2.18339729174593	7	ENC_15210	BN373_17281	ERS227112_03592	ROD_11841	SL1344_1155	SL3261_1155	STMMW_12271	STM_MW12271	SEN1831	t1702	EC958_1314	NCTC13441_02795	CS17_01255	ETEC_1182	BW25113_1117	eco02010	ABC transporters 
b1131	purB	adenylosuccinate lyase	1.73868620847364	1.63934688152677	1.43987854181251	1.68834843117386	1.55386611022901	1.19885844934973	1.23521590889897	1.05729847416123	1.33153494929824	2.44135354351222	1.53031010820157	0.52792366217493	2.8315951099424	2.40891361367136	3.33810755869006	7	ENC_15040	BN373_17561	ERS227112_03609	ROD_12211	SL1344_1170	SL3261_1170	STMMW_12421	STM_MW12421	SEN1817	t1688	EC958_1328	NCTC13441_02781	CS17_01332	ETEC_1255	BW25113_1131	eco00230	Purine metabolism 
b1131	purB	adenylosuccinate lyase	1.73868620847364	1.63934688152677	1.43987854181251	1.68834843117386	1.55386611022901	1.19885844934973	1.23521590889897	1.05729847416123	1.33153494929824	2.44135354351222	1.53031010820157	0.52792366217493	2.8315951099424	2.40891361367136	3.33810755869006	7	ENC_15040	BN373_17561	ERS227112_03609	ROD_12211	SL1344_1170	SL3261_1170	STMMW_12421	STM_MW12421	SEN1817	t1688	EC958_1328	NCTC13441_02781	CS17_01332	ETEC_1255	BW25113_1131	eco00250	Alanine, aspartate and glutamate metabolism 
b1131	purB	adenylosuccinate lyase	1.73868620847364	1.63934688152677	1.43987854181251	1.68834843117386	1.55386611022901	1.19885844934973	1.23521590889897	1.05729847416123	1.33153494929824	2.44135354351222	1.53031010820157	0.52792366217493	2.8315951099424	2.40891361367136	3.33810755869006	7	ENC_15040	BN373_17561	ERS227112_03609	ROD_12211	SL1344_1170	SL3261_1170	STMMW_12421	STM_MW12421	SEN1817	t1688	EC958_1328	NCTC13441_02781	CS17_01332	ETEC_1255	BW25113_1131	eco01100	Metabolic pathways 
b1131	purB	adenylosuccinate lyase	1.73868620847364	1.63934688152677	1.43987854181251	1.68834843117386	1.55386611022901	1.19885844934973	1.23521590889897	1.05729847416123	1.33153494929824	2.44135354351222	1.53031010820157	0.52792366217493	2.8315951099424	2.40891361367136	3.33810755869006	7	ENC_15040	BN373_17561	ERS227112_03609	ROD_12211	SL1344_1170	SL3261_1170	STMMW_12421	STM_MW12421	SEN1817	t1688	EC958_1328	NCTC13441_02781	CS17_01332	ETEC_1255	BW25113_1131	eco01130	Biosynthesis of antibiotics 
b1131	purB	adenylosuccinate lyase	1.73868620847364	1.63934688152677	1.43987854181251	1.68834843117386	1.55386611022901	1.19885844934973	1.23521590889897	1.05729847416123	1.33153494929824	2.44135354351222	1.53031010820157	0.52792366217493	2.8315951099424	2.40891361367136	3.33810755869006	7	ENC_15040	BN373_17561	ERS227112_03609	ROD_12211	SL1344_1170	SL3261_1170	STMMW_12421	STM_MW12421	SEN1817	t1688	EC958_1328	NCTC13441_02781	CS17_01332	ETEC_1255	BW25113_1131	eco01110	Biosynthesis of secondary metabolites 
b1133	mnmA	tRNA(Gln,Lys,Glu) U34 2-thiouridylase	2.50244110412859	2.51355977467913	2.72818862024261	1.16356642749009	1.45786895845626	1.00274152217661	0.905008633804502	2.43885645396242	0.854846299770795	2.91719114417166	1.21771596195553	1.8007433719551	0.91298514818141	1.01831447393915	2.29790718543003	0	ENC_15020	BN373_17581	ERS227112_03611	ROD_12231	SL1344_1172	SL3261_1172	STMMW_12441	STM_MW12441	SEN1815	t1686	EC958_1330	NCTC13441_02779	CS17_01334	ETEC_1257	BW25113_1133	eco04122	Sulfur relay system 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco00480	Glutathione metabolism 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01200	Carbon metabolism 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01230	Biosynthesis of amino acids 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01100	Metabolic pathways 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01210	2-Oxocarboxylic acid metabolism 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01110	Biosynthesis of secondary metabolites 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01120	Microbial metabolism in diverse environments 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco00020	Citrate cycle (TCA cycle) 
b1136	icd	isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase	0.893212306725308	1.94911618260158	3.44954813821066	1.87151395804578	0.49568363821021	0.464159665364434	0.344036397665371	0.943845241413319	1.0937840526478	1.4271118249806	2.83100403845764	1.94982026157493	0.543397393767931	2.12374065521275	0.420114976489455	0	ENC_14990	BN373_17611	ERS227112_03614	ROD_12261	SL1344_1176	SL3261_1176	STMMW_12481	STM_MW12481	SEN1811	t1682	EC958_1333	NCTC13441_02776	CS17_01337	ETEC_1260	BW25113_1136	eco01130	Biosynthesis of antibiotics 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco00040	Pentose and glucuronate interconversions 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco01100	Metabolic pathways 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco00500	Starch and sucrose metabolism 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco00052	Galactose metabolism 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco01130	Biosynthesis of antibiotics 
b1236	galU	glucose-1-phosphate uridylyltransferase	2.19157704680678	-0.697804148258175	0.342858284860529	0.164415816519355	0.473164556632395	0.169424530493264	0.0550043574507783	0.506339619769362	0.592011708834639	0.194344612700743	1.85517600689212	1.38837571296995	2.58521993056323	-0.324616237073848	-0.0863561035759078	0	ENC_07940	BN373_27981	ERS227112_04470	ROD_17721	SL1344_1683	SL3261_1683	STMMW_17471	STM_MW17471	SEN1284	t1663	EC958_1509	NCTC13441_02599	CS17_01420	ETEC_1340	BW25113_1236	eco00520	Amino sugar and nucleotide sugar metabolism 
b1637	tyrS	tyrosyl-tRNA synthetase	3.50739766677382	3.65734625211547	3.78598266753454	5.05509395293938	2.95358957795509	3.36106219023356	3.53882434454677	1.52513724118561	3.52698193369203	3.5023356831416	4.20862444343627	3.47038554981153	3.07451958897205	2.31077585102755	3.16082849942443	7	ENC_13080	BN373_25561	ERS227112_04699	ROD_14301	SL1344_1381	SL3261_1381	STMMW_14521	STM_MW14521	SEN1598	t1317	EC958_1860	NCTC13441_02244	CS17_01816	ETEC_1672	BW25113_1637	eco00970	Aminoacyl-tRNA biosynthesis 
b1716	rplT	50S ribosomal subunit protein L20	1.77133131986797	1.32120313634531	2.79802355520354	2.64488321876419	2.35579763328931	1.77806748310924	2.17629739809507	1.3925991364525	3.64681965744421	2.42168418972554	2.35007588285982	1.91305737195847	2.04529930954932	2.50964846046859	1.60295543577164	7	ENC_14150	BN373_27631	ERS227112_04495	ROD_13401	SL1344_1270	SL3261_1270	STMMW_13431	STM_MW13431	SEN1708	t1216	EC958_1937	NCTC13441_02163	CS17_01899	ETEC_1748	BW25113_1716	eco03010	Ribosome 
b1734	chbF	phospho-chitobiase; general 6-phospho-beta-glucosidase activity	-0.544327233855291	-0.407712927366671	-0.225225886136458	0.0915503296477832	0.00871359952665184	0.582951193120533	0.26383695172374	-0.339667263241753	-0.42958709991157	-0.0419221802957323	-0.0907438423201761	-0.232890212611454	1.69264617803036	0.232912896510556	-0.212296507545181	0	ENC_14340	BN373_18571	ERS227112_05499	ROD_13221	SL1344_1251	SL3261_1251	STMMW_13231	STM_MW13231	SEN1727	t1195	EC958_1955	NCTC13441_02146	CS17_01918	ETEC_1766	BW25113_1734	eco00500	Starch and sucrose metabolism 
b1734	chbF	phospho-chitobiase; general 6-phospho-beta-glucosidase activity	-0.544327233855291	-0.407712927366671	-0.225225886136458	0.0915503296477832	0.00871359952665184	0.582951193120533	0.26383695172374	-0.339667263241753	-0.42958709991157	-0.0419221802957323	-0.0907438423201761	-0.232890212611454	1.69264617803036	0.232912896510556	-0.212296507545181	0	ENC_14340	BN373_18571	ERS227112_05499	ROD_13221	SL1344_1251	SL3261_1251	STMMW_13231	STM_MW13231	SEN1727	t1195	EC958_1955	NCTC13441_02146	CS17_01918	ETEC_1766	BW25113_1734	eco00010	Glycolysis / Gluconeogenesis 
b1779	gapA	glyceraldehyde-3-phosphate dehydrogenase A	3.13606818955814	3.47762676473618	3.489155226324	4.2757317329663	2.72567072168773	3.16159404759248	2.56713857219248	2.49861001805437	2.49061183041432	3.61202540213675	1.41616953467843	3.00764130207433	2.07643879649552	3.76522226176433	2.76974845589394	0	ENC_14760	BN373_18191	ERS227112_03665	ROD_12731	SL1344_1225	SL3261_1225	STMMW_12971	STM_MW12971	SEN1762	t1169	EC958_2001	NCTC13441_02101	CS17_01966	ETEC_1811	BW25113_1779	eco01200	Carbon metabolism 
