Gene	Product	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	EsCoMG1655 position
recF	DNA replication and repair protein RecF	1.35154269455708	1.08674159991305	1.03718073071675	0.816888335353308	1.08648055503236	0.84130488621867	0.752932786678487	1.00860837852806	0.949689932345491	1.13964359101372	0.813437802728608	1.5931815624547	7	BN373_47471	ERS227112_00472	ROD_40271	SL1344_3803	SL3261_3803	STMMW_38211	STM_MW38211	SEN3653	t3683	EC958_4173	NCTC13441_04816	BW25113_3700	b3700	3880148
tyrA	chorismate mutase/prephenate dehydrogenase	1.22389520314359	0.765762104869287	0.795592012948647	0.925419677358296	0.969242365908033	0.626998659849902	0.125175299036701	0.711590865840993	0.500572549418097	0.786861585351907	0.675449490934156	0.749016814871939	7	BN373_35761	ERS227112_01721	ROD_25511	SL1344_2627	SL3261_2627	STMMW_26831	STM_MW26831	SEN2590	t2624	EC958_2902	NCTC13441_01141	BW25113_2600	b2600	2738948
engD	GTP-binding protein EngD	1.16275487393909	0.258910916313214	0.796151169074166	0.853665428937426	1.20450333114332	1.02139201015223	0.40742784490894	0.695261064213809	0.573253280312915	0.65608392404379	0.341311993308055	0.200788993785128	7	BN373_28371	ERS227112_04425	ROD_18101	SL1344_1712	SL3261_1712	STMMW_17761	STM_MW17761	SEN1255	t1092	EC958_1471	NCTC13441_02639	BW25113_1203	b1203	1256721
ydgA	conserved hypothetical protein	0.970474622277575	0.963033879807593	0.823172870310193	0.76123044690936	1.05662016921128	0.628905667476474	0.610812111127476	0.530204317162289	0.721638185897668	0.593490653081997	0.468416313317841	0.222017153884535	7	BN373_20701	ERS227112_05171	ROD_14501	SL1344_1396	SL3261_1396	STMMW_14671	STM_MW14671	SEN1583	t1334	EC958_1833	NCTC13441_02269	BW25113_1614	b1614	1689852
entS	enterobactin exporter EntS	1.03300930821704	1.29953646803554	0.661089967189381	1.05584478680421	0.910701865228676	0.7424877701784	0.524715824317478	0.586026637714873	0.444956953920012	1.02807530142045	1.07886459135537	0.487099501099223	7	BN373_11871	ERS227112_03047	ROD_06001	SL1344_0581	SL3261_0581	STMMW_06581	STM_MW06581	SEN0562	t2275	EC958_0711	NCTC13441_03404	BW25113_0591	b0591	622300
lplT	lysophospholipid transporter	1.11239437988676	1.06451356909349	0.808788319743596	0.879541007771983	1.0476265948964	0.846508017988326	0.811189331501112	0.694330661765245	0.453194699886649	1.2721332731944	1.00155680783753	1.27403417984862	7	BN373_38741	ERS227112_01424	ROD_28781	SL1344_2987	SL3261_2987	STMMW_29701	STM_MW29701	SEN2852	t2918	EC958_3135	NCTC13441_00904	BW25113_2835	b2835	2972669
yidR	conserved hypothetical protein	1.22578058120287	1.39915810726833	0.880056133356687	1.56835784453358	1.43310890289441	1.33384608066449	1.40254878478352	0.903274873414005	0.688683143943147	1.0181684005486	1.13596240023567	0.992905215766768	7	BN373_47371	ERS227112_00482	ROD_40361	SL1344_3778	SL3261_3778	STMMW_38011	STM_MW38011	SEN3627	t3707	EC958_4162	NCTC13441_04827	BW25113_3689	b3689	3868062
yjiN	putative membrane protein	0.818140888944188	0.972518988850274	0.505115575230397	0.798305497423528	0.709144703690983	0.562062614523605	0.525619971704072	0.689267298529164	0.315713886115301	0.333145299090147	0.463495437262715	0.447636652690401	7	BN373_03931	ERS227112_02240	ROD_48251	SL1344_4447	SL3261_4447	STMMW_44631	STM_MW44631	SEN4277	t4567	EC958_0070	NCTC13441_04056	BW25113_4336	b4336	4565966
thlA_1	acetyl-CoA acetyltransferase	0.763605120841902	0.995339061778746	0.599642041650135	0.773565838747407	0.945693742680369	0.61907015572555	0.576997867247519	0.683931266262541	0.593674511815436	0.99528952895857	0.88538141770809	0.742324420978043	7	BN373_38991	ERS227112_01398	ROD_28981	SL1344_2997	SL3261_2997	STMMW_29811	STM_MW29811	SEN2862	t2929	EC958_3144	NCTC13441_00893	BW25113_2844	b2844	2984411
thiH	thiazole biosynthesis protein ThiH	1.46418173737035	1.36580448023426	1.16267141571177	0.772613806438721	0.732665539819867	0.703618390481868	0.719686659661963	0.702095909206853	0.541298850763134	1.04284901908012	0.880899341870764	0.716839305077295	7	BN373_49861	ERS227112_01841	ROD_37631	SL1344_4098	SL3261_4098	STMMW_41121	STM_MW41121	SEN3945	t3472	EC958_5100	NCTC13441_04506	BW25113_3990	b3990	4190735
yqeG	serine transporter family protein	0.869172055769597	0.657570109583969	1.135823222783	1.6578115250238	1.97178588510623	2.28350054361033	2.60674594651732	2.28611832603876	3.21518065572076	2.59601755273872	2.9716083023476	3.01743044024178	7	BN373_39021	ERS227112_01395	ROD_28991	SL1344_3000	SL3261_3000	STMMW_29841	STM_MW29841	SEN2865	t2932	EC958_3145	NCTC13441_00892	BW25113_2845	b2845	2985847
astC	succinylornithine transaminase	1.12311934689338	0.297390055947665	0.640595715090555	0.825868780735147	0.700297755553643	0.810921534614512	0.685124080307966	0.610827433026083	0.30797285775943	0.803668162627169	0.791974175667199	0.583024636972834	7	BN373_18441	ERS227112_05512	ROD_13091	SL1344_1238	SL3261_1238	STMMW_13101	STM_MW13101	SEN1740	t1182	EC958_1968	NCTC13441_02132	BW25113_1748	b1748	1830762
yciM	tetratricopeptide repeat protein	0.22334019602983	0	0.0410875412921438	0.0127043619948641	0.889824077126151	0.0573437419653577	0.0525031217466797	0.0445006576051626	0	0.141488834906842	0	0.110626881671242	7	BN373_19021	ERS227112_05452	ROD_17201	SL1344_1640	SL3261_1640	STMMW_17031	STM_MW17031	SEN1325	t1621	EC958_1612	NCTC13441_02483	BW25113_1280	b1280	1340558
gldA	glycerol dehydrogenase	1.04737415098713	0.819694874820238	0.866009851964355	1.31711303275655	1.17196417472031	1.14268190547259	1.15644297271675	0.93010958510852	0.496051218373648	0.846513402625069	1.00114559234639	1.03606602989704	7	BN373_48741	ERS227112_00341	ROD_37991	SL1344_4058	SL3261_4058	STMMW_40741	STM_MW40741	SEN3902	t3509	EC958_4432	NCTC13441_04553	BW25113_3945	b3945	4137932
potA	spermidine/putrescine ABC transporter, ATP-binding protein	0.776434815045487	0.650163246279588	0.624712388714547	0.84488233709338	0.509257606652815	0.618746527528963	0.428899104652749	0.593034723382456	0.531994957403272	0.697119897753458	0.46268396151334	1.1909481073304	7	BN373_17491	ERS227112_03602	ROD_12141	SL1344_1163	SL3261_1163	STMMW_12351	STM_MW12351	SEN1823	t1694	EC958_1323	NCTC13441_02786	BW25113_1126	b1126	1184458
galT	galactose-1-phosphate uridylyltransferase	0.760449369144432	1.00793221019988	0.761232680163779	0.920382784546578	0.80795435265761	0.555727308047481	0.453301822724951	0.506985633007376	0.474885497601562	0.698565497592802	0.946751602632961	1.06307601687974	7	BN373_13281	ERS227112_03205	ROD_07541	SL1344_0752	SL3261_0752	STMMW_08271	STM_MW08271	SEN0720	t2112	EC958_0870	NCTC13441_03236	BW25113_0758	b0758	789983
lptG	putative permease	0.0363849821514841	0.0131778531498297	0.0134723954441025	0.00855805003064222	0	0.0433629082645868	0	0.0365356327490169	0	0.0203045452540319	0	0	0	BN373_02841	ERS227112_02149	ROD_33281	SL1344_4410	SL3261_4410	STMMW_44261	STM_MW44261	SEN4233	t4514	EC958_4757	NCTC13441_04186	BW25113_4262	b4262	4487318
prfA	peptide chain release factor 1	0	0	0.0507869912021569	0	0	0.0820324443229948	0	0.0233477761598697	0	0	0	0	0	BN373_28281	ERS227112_04434	ROD_18021	SL1344_1704	SL3261_1704	STMMW_17681	STM_MW17681	SEN1263	t1100	EC958_1479	NCTC13441_02631	BW25113_1211	b1211	1265012
ybhR_2	ABC-2 type transporter, permease protein	0.611862215590806	0.755842833200331	0.957190144479354	1.06367922325737	0.961971489077432	0.93513879080336	0.495590036195231	0.772455082214677	0.619070945308388	0.917752567862228	0.744825581858349	0.469654677899554	7	BN373_13831	ERS227112_03255	ROD_07921	SL1344_0791	SL3261_0791	STMMW_08671	STM_MW08671	SEN0761	t2073	EC958_0904	NCTC13441_03202	BW25113_0792	b0792	825002
proB	glutamate 5-kinase	1.01013876310755	0.713426495041781	0.644747137245084	0.800195049589864	0.743440454264819	0.739761430728536	0.418718771945879	0.510812325854095	0.621809150090227	0.986702650863182	0.897620426817187	0.589993223422721	7	BN373_07691	ERS227112_02630	ROD_03371	SL1344_0317	SL3261_0317	STMMW_03321	STM_MW03321	SEN0304	t2529	EC958_0420	NCTC13441_03696	BW25113_0242	b0242	260388
fbaB	fructose-bisphosphate aldolase, class 1	1.52141835792619	0.937618865146702	1.06239407075605	0.840332364996234	0.891205970256223	0.846997556942354	0.968834484385051	0.82795781625576	0.916493804069643	0.944349383800863	0.855107795111642	0.875549226070557	7	BN373_31521	ERS227112_04031	ROD_22221	SL1344_2118	SL3261_2118	STMMW_21721	STM_MW21721	SEN2137	t0715	EC958_2432	NCTC13441_01617	BW25113_2097	b2097	2177512
queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.970055773804618	0.677572722486975	0.831144514535825	0.943104458667282	0.927474677066413	0.590147540055798	0.486838872036648	0.581215886764139	0.227762135501766	0.5010694759105	0.585939178638314	0.431696317327902	7	BN373_08451	ERS227112_02707	ROD_04531	SL1344_0399	SL3261_0399	STMMW_04741	STM_MW04741	SEN0387	t2459	EC958_0543	NCTC13441_03574	BW25113_0405	b0405	425011
setB	sugar efflux transporter B	0.828620812518919	0.453444597462205	0.713611373342535	0.563850779302251	0.668517157544732	0.397468453007769	0.430632893487915	0.606912157016944	0.744777367625467	0.669682025256388	0.773978191896118	0.329338472009099	7	BN373_32051	ERS227112_03979	ROD_22971	SL1344_2184	SL3261_2184	STMMW_22391	STM_MW22391	SEN2200	t0648	EC958_2507	NCTC13441_01540	BW25113_2170	b2170	2263863
ydhP_2	transporter, major facilitator family	0.780162412073902	0.395130631530062	0.921059747977152	0.607674098295208	0.574466932865503	0.579573705294807	0.191340632680274	0.594057214528851	0.481708690388757	0.910787072106728	0.701648060306978	0.791734561314763	7	BN373_25771	ERS227112_04678	ROD_14131	SL1344_0252	SL3261_0252	STMMW_02561	STM_MW02561	SEN0259	t2608	EC958_1879	NCTC13441_02225	BW25113_1657	b1657	1736121
mreB	rod shape-determining protein MreB	0.0191879172319845	0.0791862667405415	0.09620245264145	0.0754971245648121	0.122133135216436	0.0309707246762715	0.0202839899610835	0.124322105326014	0.0169290672204107	0.103322465771242	0	0	0	BN373_43001	ERS227112_00947	ROD_45651	SL1344_3346	SL3261_3346	STMMW_33721	STM_MW33721	SEN3207	t3289	EC958_3642	NCTC13441_00449	BW25113_3251	b3251	3400044
potD	spermidine/putrescine ABC transporter, periplasmic spermidine/putrescine-binding protein	1.01215431154747	0.778708957196119	0.694130573272768	0.726968501399523	0.490271769671326	0.640532964058474	0.390854201049307	0.64174650860588	0.3835592004634	0.472449533671861	0.305694032128417	0.712441523629794	7	BN373_17461	ERS227112_03599	ROD_12031	SL1344_1159	SL3261_1159	STMMW_12311	STM_MW12311	SEN1827	t1698	EC958_1320	NCTC13441_02789	BW25113_1123	b1123	1181783
moeA	molybdopterin biosynthesis protein MoeA	0.786478818176855	0.497164167273008	0.717230626283394	1.3740793744182	1.16588109482046	0.809194986264006	0.846216382000677	0.606251449078359	0.439425484562274	0.843355528752017	0.884028155651763	0.419986880443301	7	BN373_14261	ERS227112_03297	ROD_08321	SL1344_0822	SL3261_0822	STMMW_08971	STM_MW08971	SEN0792	t2043	EC958_0939	NCTC13441_03168	BW25113_0827	b0827	865129
yejB	ABC transporter, permease protein	1.04164416662251	0.752776404754983	1.17309002655409	0.750210155659958	0.639811490479759	0.677187738798442	0.465270538152842	0.573891527117617	0.518694759767999	0.531055298829773	0.552416127606525	0.652762774216767	7	BN373_32171	ERS227112_03969	ROD_23091	SL1344_2194	SL3261_2194	STMMW_22481	STM_MW22481	SEN2210	t0638	EC958_2516	NCTC13441_01531	BW25113_2178	b2178	2274179
ybhS	ABC-2 type transporter, permease protein	0.767105367537839	0.798353190442358	0.972123262771319	1.17102962144982	1.04737155362599	0.915615534288109	0.866095291751655	0.894971067785453	0.951195985260089	1.14947246026009	0.963127962437143	0.773175892048582	7	BN373_13841	ERS227112_03256	ROD_07931	SL1344_0792	SL3261_0792	STMMW_08681	STM_MW08681	SEN0762	t2072	EC958_0905	NCTC13441_03201	BW25113_0793	b0793	826119
csdA	cysteine desulfurase, catalytic subunit CsdA	0.769819652065365	0.91053948463061	0.575757692748719	0.859782199298097	0.630864688215958	0.774747296262503	0.419727060158279	0.7552172126739	0.540446614702822	0.925599722753051	0.693978792049668	0.730185085675733	7	BN373_38081	ERS227112_01495	ROD_28551	SL1344_2964	SL3261_2964	STMMW_29471	STM_MW29471	SEN2828	t2892	EC958_3080	NCTC13441_00964	BW25113_2810	b2810	2943337
ampH	penicillin-binding protein AmpH	0.941020360804128	0.814653813869257	0.693785152681988	1.42861157943969	1.23372175831142	1.21263043035316	1.23563125016467	1.18954410896856	1.66120369114056	1.36538325019207	1.59187108711959	1.22641175229426	7	BN373_08051	ERS227112_02667	ROD_04171	SL1344_0370	SL3261_0370	STMMW_04451	STM_MW04451	SEN0358	t2489	EC958_0511	NCTC13441_03603	BW25113_0376	b0376	395130
aroG	3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive	0.531601864753277	0.562139844477686	0.902560285085948	0.786488096962651	0.787667053575252	0.771123853634392	0.456209452371227	0.874196679131179	0.604846415017434	0.602886444570652	0.591128940403047	0.660586705758609	7	BN373_13241	ERS227112_03201	ROD_07421	SL1344_0737	SL3261_0737	STMMW_08121	STM_MW08121	SEN0705	t2118	EC958_0866	NCTC13441_03240	BW25113_0754	b0754	785633
yhhS_1	transporter, major facilitator family	0.838585791282348	0.879105849915747	0.983312059070867	0.801574299838643	1.0420607005771	0.899720608499728	0.664082284290536	0.724556657747846	0.566783714990168	1.03836761744898	0.830762550651328	1.25508470267085	7	BN373_44741	ERS227112_00746	ROD_43441	SL1344_3546	SL3261_3546	STMMW_35701	STM_MW35701	SEN3404	t3941	EC958_3867	NCTC13441_00227	BW25113_3473	b3473	3610516
pabB	aminodeoxychorismate synthase, component I	1.02988149618416	0.60396174011839	0.920916791454928	1.15023668948168	0.99414623913476	0.841010286670575	0.521373299415469	0.867669054943023	0.540746046089735	1.0123614858929	0.802235601894011	0.346343983744186	7	BN373_29111	ERS227112_04338	ROD_18501	SL1344_1753	SL3261_1753	STMMW_18161	STM_MW18161	SEN1213	t1053	EC958_2030	NCTC13441_02074	BW25113_1812	b1812	1894805
agp	glucose-1-phosphatase	1.18860243665318	1.03777682384553	0.633460553471297	1.19326291532553	1.1779299998154	0.906063571070995	0.843124360038307	0.515717136493143	0.471491440622274	0.975163464766315	1.2028481315781	1.28655690080359	7	BN373_16401	ERS227112_03506	ROD_10621	SL1344_1056	SL3261_1056	STMMW_11271	STM_MW11271	SEN0981	t1803	EC958_1199	NCTC13441_02903	BW25113_1002	b1002	1065585
acrA	acriflavine resistance protein A	1.14838088361879	0	1.18051905676958	0.412432547076703	1.47779801746704	1.28044348554888	0.562051410731713	0.949142646557776	0.848443624080255	0.409448447660979	0.846497507297843	0.897547273973148	7	BN373_09321	ERS227112_02797	ROD_05181	SL1344_0469	SL3261_0469	STMMW_05461	STM_MW05461	SEN0457	t2384	EC958_0602	NCTC13441_03515	BW25113_0463	b0463	484426
creC	sensor protein CreC	1.01147449490324	0.960211345104627	0.816670287233941	1.33021130169411	1.37149201128524	1.20931889556555	0.902987480358636	0.67060351907708	0.527601699349549	0.883851176005039	0.758179020557613	0.659877002862734	7	BN373_04791	ERS227112_02332	ROD_50861	SL1344_4516	SL3261_4516	STMMW_45321	STM_MW45321	SEN4345	t4628	EC958_0130	NCTC13441_03995	BW25113_4399	b4399	4636696
aroC	chorismate synthase	0.832773765338656	0.692925718387146	0.717164201156234	0.923593618269355	1.01150553643851	0.790375236197638	0.431208613843072	0.476965291350688	0.138024422236691	0.742318011993031	0.6413351277532	0.559689648253829	7	BN373_33291	ERS227112_03860	ROD_27411	SL1344_2353	SL3261_2353	STMMW_24061	STM_MW24061	SEN2366	t0480	EC958_2664	NCTC13441_01382	BW25113_2329	b2329	2446388
ycgG_4	conserved hypothetical protein	0.660290780937011	0.554083408054728	1.04631886050153	0.997215639183909	1.02583885477971	0.816259808199232	0.894547179104896	0.922400516343363	0.472429033085184	0.664750161438969	0.487126333906577	0.959385114905219	7	BN373_29141	ERS227112_04335	ROD_18531	SL1344_1756	SL3261_1756	STMMW_18191	STM_MW18191	SEN1210	t1050	EC958_2033	NCTC13441_02071	BW25113_1815	b1815	1898427
serC	phosphoserine aminotransferase	1.07879629251824	1.01049485239076	0.552049717954289	1.15090360230651	0.355777753294913	0.887141209661229	0.533623878577036	0.199168614854618	0.529234543029652	0.682381783944659	0.722069526005169	0.657534685687302	7	BN373_15511	ERS227112_03423	ROD_09761	SL1344_0914	SL3261_0914	STMMW_09881	STM_MW09881	SEN0881	t1957	EC958_1063	NCTC13441_03035	BW25113_0907	b0907	957653
galE	UDP-glucose 4-epimerase	0.748209264115484	0.656999293286242	0.890173568550287	0.73863008621893	1.00929875516991	0.438395333554607	0.271876688134628	0.67006104412752	0.593618083742975	1.03862088135879	0.826483227969455	0.719539441394281	7	BN373_13291	ERS227112_03206	ROD_07551	SL1344_0753	SL3261_0753	STMMW_08281	STM_MW08281	SEN0721	t2111	EC958_0871	NCTC13441_03235	BW25113_0759	b0759	791039
wecA	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphatetransferase	1.46028225235703	2.90823072547143	1.30035327711824	1.32601096176909	1.17807390362629	1.74101971188288	1.43265397033316	1.58583137599889	1.6979977427825	1.27906070501585	1.19479979340661	1.37213497709354	7	BN373_49121	ERS227112_01754	ROD_39631	SL1344_3877	SL3261_3877	STMMW_38931	STM_MW38931	SEN3723	t3379	EC958_4246	NCTC13441_04739	BW25113_3784	b3784	3967916
pdxB	erythronate-4-phosphate dehydrogenase	0.919319098109265	0.863974177352755	0.85562155371381	1.04835489131831	1.09891402769142	1.20733364463308	0.764487450131172	0.699332161060762	0.669183221866405	1.21023297603622	1.08133495653952	0.552672416373409	7	BN373_33201	ERS227112_03869	ROD_27321	SL1344_2339	SL3261_2339	STMMW_23921	STM_MW23921	SEN2352	t0494	EC958_2655	NCTC13441_01391	BW25113_2320	b2320	2436715
yhhT_2	putative permease PerM	0.991750471657869	0.64537112096708	1.03116278935581	0.812286303929321	0.833064998823692	0.728752506541119	0.547387546229128	0.903041691195076	0.571153926862982	1.1061074602915	0.909282314549947	0.605949955641193	7	BN373_34741	ERS227112_03764	ROD_24331	SL1344_2456	SL3261_2456	STMMW_25101	STM_MW25101	SEN2474	t0364	EC958_2798	NCTC13441_01247	BW25113_2493	b2493	2614820
menE	o-succinylbenzoate-CoA ligase	0.990331097833514	0.73245558113208	0.533862700786534	1.10555181821968	1.11475953494191	1.06352503220395	0.791139460018624	0.645365086498895	0.383834808435892	0.79897652088163	0.755295017491231	1.36500393715574	7	BN373_32691	ERS227112_03920	ROD_26671	SL1344_2274	SL3261_2274	STMMW_23291	STM_MW23291	SEN2287	t0558	EC958_2599	NCTC13441_01447	BW25113_2260	b2260	2373648
yfaY	CinA family protein	0.745182949872961	0.77174047777481	1.01908691181471	1.26913901747236	0.679731457317549	0.99472721123113	1.03306439432217	0.617114968799797	0.843301202031688	0.667732160885226	1.05751394743977	0.714632650076636	7	BN373_32651	ERS227112_03924	ROD_26621	SL1344_2262	SL3261_2262	STMMW_23171	STM_MW23171	SEN2275	t0570	EC958_2587	NCTC13441_01459	BW25113_2249	b2249	2362431
alr_2	alanine racemase	0.945270924658861	1.06628241868445	0.989340812916539	0.886884717612813	0.96500361658903	0.82339146659571	0.710647111569132	0.758508629791757	0.11573875859147	1.16428296656208	0.567527361350239	0.937381401116477	7	BN373_00471	ERS227112_01912	ROD_36381	SL1344_4183	SL3261_4183	STMMW_41971	STM_MW41971	SEN4016	t4153	EC958_4512	NCTC13441_04430	BW25113_4053	b4053	4265782
chaA	calcium/proton antiporter	0.932249299885995	0.476262757108495	1.21037953304133	1.0849408973805	1.60869267120945	1.9461144607049	0.954310572271101	1.67661368591574	2.19921161565599	1.42943405167535	1.32227757469301	2.21205860031782	7	BN373_28231	ERS227112_04439	ROD_17971	SL1344_1699	SL3261_1699	STMMW_17631	STM_MW17631	SEN1268	t1680	EC958_1485	NCTC13441_02624	BW25113_1216	b1216	1270749
icaB	polysaccharide deacetylase domain protein	1.37407444864359	1.118209619063	1.20849652079778	1.19948615316521	1.56174054087476	1.68928047051862	1.48536509414676	1.45212295721475	0.873341439713412	1.46527765482977	1.1657515126625	1.01922615379285	7	BN373_06281	ERS227112_02479	ROD_01421	SL1344_0180	SL3261_0180	STMMW_01851	STM_MW01851	SEN0184	t0180	EC958_0272	NCTC13441_03851	BW25113_0130	b0130	145081
